Código CNO-11: 1111,"MIEMBROS DEL PODER EJECUTIVO (NACIONAL, AUTONÓMICO Y LOCAL) Y DEL PODER LEGISLATIVO",,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  84: Administración Pública y defensa; Seguridad Social obligatoria",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Presidentes del Gobierno
-  Ministros del gobierno
-  Diputados al Parlamento
Rodilla,,X,,,,Agudeza visual,,,X,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,,X,,,,Audición,,,X,
Trabajo de precisión,X,,,,,Voz,,,X,
Sedestación,X,,,,,Sensibilidad,,,,
Bipedestación,,,,,,Sensibilidad,,,,
Estática,,X,,,,Superficial,,X,,
Dinámica,,X,,,,Profunda,,X,,
Marcha por terreno irregular,,X,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Exposición a sustancias sensibilizantes",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Los relacionados con posturas forzadas, posturas mantenidas, manejo de cargas
- Utilización de pantallas de visualización de datos
- Manejo de vehículos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
-  No constan",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  5411,VENDEDORES EN QUIOSCOS,,,,,,,,,
"GPR:
F; I; L","SECTOR DE ACTIVIDAD (CNAE):
?  47:   Comercio   al   por   menor,   excepto   de   vehículos   de   motor   y motocicletas",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Dependientes de quioscos",,"OCUPACIONES AFINES NO INCLUIDAS:
- 5412: Vendedores de puesto de mercado ambulante
- 5120: Dependientes en quiosco de comidas o bocadillos calientes",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP): no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los  vendedores  en  quioscos  venden  diversos  productos  en  quioscos  permanentes  situados  en  calles  u otros espacios abiertos.
Entre sus tareas se incluyen:
-  obtener de las autoridades locales competentes el permiso necesario para instalar un puesto de venta en un lugar concreto de una calle, un mercado u otro espacio abierto;
-  obtener la licencia de explotación de un quiosco municipal;
-  determinar la combinación de productos que van a venderse, las existencias y los niveles de precios;
-  comprar  o  contratar  un  suministro  regular  de  los  bienes  que  van  a  venderse  con  mayoristas  o directamente con los productores;
-  transportar, almacenar, cargar y descargar los productos en venta;
-  hacer demostraciones de los productos, venderlos y cobrar su precio;
-  apilar y exponer los productos en venta, y envolver y envasar los ya vendidos;
-  llevar la contabilidad y mantener un registro de los niveles de existencias.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera específica",,,,,,,,,,
Código CNO-11:  5411,VENDEDORES EN QUIOSCOS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,,X,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,X,
Columna cervical,,X,,,,Atención al público,,,X,
Columna dorsolumbar,,X,,,,Toma de decisiones,,X,,
Hombro,,X,,,,Atención/complejidad,,X,,
Codo,,X,,,,Apremio,,X,,
Mano,,X,,,,Dependencia,,X,,
Cadera,,X,,,,Visión,,,,
Rodilla,,X,,,,Agudeza visual,,X,,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,,X,,,,Audición,,,X,
Trabajo de precisión,X,,,,,Voz,,,X,
Sedestación,X,,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,,X,,
Estática,,,X,,,Profunda,,X,,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
"Nota: La agudeza visual deberá ser mayor o igual a 0,4.",,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Exposición a sustancias sensibilizantes
- Exposición a ambientes térmicos o luminosos inadecuados",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- No constan",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
-  No constan",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  5412,VENDEDORES EN MERCADOS OCASIONALES Y MERCADILLOS,,,,,,,,,
"GPR:
F; I; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  47:   Comercio   al   por   menor,   excepto   de   vehículos   de   motor   y motocicletas",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Propietarios de puestos de mercado ambulante
-  Dependientes de mercados ambulantes
-  Dependientes de mercados itinerantes
-  Feriantes
-  Vendedores de artesanía en mercadillos",,"OCUPACIONES AFINES NO INCLUIDAS:
-  5411: Dependientes de quioscos
-  5000: Dependientes propietarios de vehículos de bocadillos calientes
-  9410: Vendedores callejeros",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP): no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Este grupo de trabajo vende diversos productos en paradas situadas en mercados al aire libre o cubiertos, en calles u otros espacios abiertos.
Nota:  Los  vendedores  en  la  calle,  en  puesto  de  mercado,  de  productos  de  alimentación  frescos  no destinados al consumo inmediato (como frutas, hortalizas, carne y productos lácteos) deben clasificarse en el grupo primario 5412, Vendedores en mercados ocasionales y mercadillos. Los vendedores en la calle y en puestos  de  mercado  de  alimentos  preparados  y  productos  de  alimentación  para  su  consumo  inmediato deben clasificarse en los subgrupos 50 o 51. Los vendedores en la calle y en lugares públicos de productos no de alimentación (o de productos de alimentación no perecederos envasados, como caramelos) ofrecidos en  carritos,  camionetas,  bandejas  o  cestas  deben  clasificarse  en  el  grupo  primario  9410,  Vendedores callejeros.  Los  trabajadores  que  preparan  productos  de  alimentación  para  consumo  inmediato,  como hamburguesas,  pero  tienen  un  contacto  directo  limitado  con  los  clientes,  deben  clasificarse  en  el  grupo primario 9320, Preparadores de comidas rápidas.
Entre sus tareas se incluyen:
-  obtener de las autoridades locales el permiso necesario para instalar un puesto de venta en un lugar concreto de una calle, un mercado u otro espacio abierto;
-  determinar la combinación de productos que van a venderse, las existencias y los niveles de precios;
-  comprar  o  contratar  un  suministro  regular  de  los  bienes  que  van  a  venderse  con  mayoristas  o directamente con los productores;
-  erigir y desmontar el puesto de venta, y transportar, almacenar, cargar y descargar los productos en venta;
-  hacer demostraciones de los productos, venderlos y cobrar su precio;
-  apilar y exponer los productos en venta, y envolver y envasar los ya vendidos;
-  llevar la contabilidad y mantener un registro de los niveles de existencias.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera específica",,,,,,,,,,
Código CNO-11:  5412,VENDEDORES EN MERCADOS OCASIONALES Y MERCADILLOS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,,X,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,X,
Columna cervical,,X,,,,Atención al público,,,X,
Columna dorsolumbar,,X,,,,Toma de decisiones,,X,,
Hombro,,X,,,,Atención/complejidad,,X,,
Codo,,X,,,,Apremio,,X,,
Mano,,X,,,,Dependencia,,X,,
Cadera,,X,,,,Visión,,,,
Rodilla,,X,,,,Agudeza visual,,,X,
Tobillo/pie,,X,,,,Campo visual,,,X,
Manejo de cargas,,X,,,,Audición,,,X,
Trabajo de precisión,X,,,,,Voz,,,X,
Sedestación,X,,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,,X,,
Estática,,,X,,,Profunda,,X,,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,,X,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Exposición a sustancias sensibilizantes
- Exposición a ambientes térmicos o luminosos inadecuados",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Los relacionados a posturas forzadas, posturas mantenidas, manejo de cargas
- Manejo de vehículos
- Manejo de equipos eléctricos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
- Trabajos en intemperie",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  5420,OPERADORES DE TELEMARKETING,,,,,,,,,
"GPR:
F; I; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  Pueden estar incluidos en algunos sectores comprendidos entre el 45 y el 47 (Sección de Comercio al por mayor y al por menor; reparación de vehículos, según actividad)",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Vendedores por teléfono",,"OCUPACIONES AFINES NO INCLUIDAS:
-  4424: Teleoperadores
-  4411: Empleados de información al usuario",,,,,,,,
"REFERENCIAS:
Cualificación  profesional  (CNCP):  actividades  de  venta:  RD  295/04,  BOE  09/03/04;    RD  109/08,  BOE 21/02/08; COM085_2
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los operadores de telemarketing mantienen contactos con clientes o posibles clientes, usando el teléfono u otro medio de comunicación electrónico, para promover productos y servicios, hacer ventas y concertar visitas de venta. Pueden trabajar en un centro de llamadas telefónicas o en lugares no centralizados.
Entre sus tareas se incluyen:
-  promover productos y servicios por teléfono o correo electrónico, siguiendo un guión y trabajando con listas de contactos;
-  suscitar  interés  por  los  productos  y  servicios,  y  tratar  de  hacer  ventas  o  de  concertar  citas  para representantes comerciales;
-  disponer la tramitación y envío a los clientes de los productos y servicios y de documentos informativo y folletos;
-  concertar citas para representantes comerciales;
-  tomar  notas  para  seguimiento  de  las  actuaciones  y  actualizar  las  bases  de  datos  para  reflejar  los cambios en la situación de los distintos clientes;
-  informar a los directivos de las actividades de la competencia y de las cuestiones planteadas por los contactos;
-  mantener estadísticas de las llamadas hechas y de las operaciones conseguidas;
-  presentar informes periódicos de sus actividades y de los resultados obtenidos.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  2L0101:  nódulos  de  las  cuerdas  vocales  a  causa  de  los   esfuerzos  sostenidos  de  la  voz  por  motivos profesionales",,,,,,,,,,
Código CNO-11:  5420,OPERADORES DE TELEMARKETING,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,X,,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,X,
Columna cervical,,X,,,,Atención al público,,,X,
Columna dorsolumbar,,X,,,,Toma de decisiones,,X,,
Hombro,X,,,,,Atención/complejidad,,X,,
Codo,X,,,,,Apremio,,X,,
Mano,,X,,,,Dependencia,,X,,
Cadera,X,,,,,Visión,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audición,,,X,
Trabajo de precisión,X,,,,,Voz,,,X,
Sedestación,,,X,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,,X,,
Estática,X,,,,,Profunda,X,,,
Dinámica,X,,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Utilización de pantallas de visualización de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
- No constan",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  5430,EXPENDEDORES DE GASOLINERAS,,,,,,,,,
"GPR:
C; F; I; L","SECTOR DE ACTIVIDAD (CNAE):
?  47:   Comercio   al   por   menor,   excepto   de   vehículos   de   motor   y motocicletas",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Expendedores de combustible en gasolineras
-  Expendedores de combustible en puerto deportivo
-  Operarios de lubricación, recambios y mantenimiento en estaciones de servicios de vehículos
-  Operadores de túnel/estación de lavado de coches",,"OCUPACIONES AFINES NO INCLUIDAS:
-  5220: Dependientes en tienda de gasolinera (solo venta de artículos)
-  5500: Cajeros de gasolinera
-  9222: Lavacoches a mano",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP): no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los expendedores de gasolineras venden combustibles, lubricantes y otros pro?ductos para el automóvil y prestan servicios de repostaje, limpieza, engrase y pequeñas reparaciones a vehículos de motor.
Nota: Los trabajadores que vendan productos en tiendas de gasolineras o cobren su precio, pero que no presten servicios propios de éstas, como los relativos a alimentación de combustible, lubricantes, limpieza y mantenimiento, están excluidos del grupo primario 5430, Expendedores de gasolineras.
Entre sus tareas se incluyen:
-  llenar los depósitos de combustible y los envases que se les entreguen, hasta el nivel especificado por el cliente;
-  comprobar la presión de los neumáticos y los niveles de aceite y de líquidos, y completarlos hasta lo recomendado;
-  lavar los parabrisas y ventanillas de los vehículos;
-  hacer   en   los   vehículos   pequeñas   reparaciones,   como   el   cambio   de   neumáticos,   bombillas   y limpiaparabrisas;
-  mantener y manejar las instalaciones de lavado automático de vehículos;
-  cobrar a los clientes;
-  limpiar las bombas de combustibles, las vías de acceso, la tienda y las instalaciones en general;
-  controlar las existencias y preparar informes sobre las ventas de combustibles, lubricantes, aceite y otros productos.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  Grupo 1: Enfermedades  profesionales causadas por  agentes químicos",,,,,,,,,,
Código CNO-11:  5430,EXPENDEDORES DE GASOLINERAS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,,X,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,X,
Columna cervical,,X,,,,Atención al público,,,X,
Columna dorsolumbar,,X,,,,Toma de decisiones,,X,,
Hombro,,X,,,,Atención/complejidad,,X,,
Codo,,,X,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,,X,,,,Visión,,,,
Rodilla,,X,,,,Agudeza visual,,X,,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,,X,,,,Audición,,,X,
Trabajo de precisión,X,,,,,Voz,,,X,
Sedestación,X,,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,,X,,
Estática,,,X,,,Profunda,,X,,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,,X,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Exposición a polvo, humos, gases o vapores
- Exposición a ambientes térmicos o luminosos inadecuados
- Exposición a sustancias sensibilizantes",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Utilización de pantallas de visualización de datos
- Manejo de materiales o sustancias inflamables
- Manejo de equipos eléctricos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
- Trabajo nocturno
- Trabajo a turnos
- Trabajos en intemperie
- Trabajos con probabilidad de alto riesgo de violencia en el desarrollo de sus tareas fundamentales",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  5491,VENDEDORES A DOMICILIO,,,,,,,,,
"GPR:
F; I; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  47:   Comercio   al   por   menor,   excepto   de   vehículos   de   motor   y motocicletas",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Vendedores a domicilio
-  Vendedores de libros a domicilio
-  Vendedores por catálogo a domicilio",,"OCUPACIONES AFINES NO INCLUIDAS:
-  3510: Representantes comerciales
-  5412: Vendedores ambulantes callejeros",,,,,,,,
"REFERENCIAS:
Cualificación  profesional  (CNCP):  actividades  de  venta:  RD  295/04,  BOE  09/03/04;    RD  109/08,  BOE 21/02/08; COM085_2
Permisos administrativos: se puede exigir permiso de conducir",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los vendedores a domicilio describen, demuestran y venden productos y servicios y tratan de conseguir pedidos  para  la  empresa  de  la  que  dependen  visitando  a  posibles  clientes,  generalmente  residentes  en domicilios particulares, yendo de puerta en puerta.
Entre sus tareas se incluyen:
-  dar información detallada de diversos productos y servicios y de las condiciones de venta visitando a clientes y posibles clientes en los hogares;
-  describir productos y servicios en oferta o hacer demostraciones de ellos;
-  registrar los pedidos y operaciones y enviar los pedidos al proveedor;
-  preparar facturas y contratos de venta y cobrar el precio;
-  distribuir a los clientes cartas, hojas informativas y otros documentos;
-  preparar listas de posibles clientes y llamarles por teléfono para conseguir nuevos pedidos;
-  desplazarse  por  las  distintas  zonas  de  venta  y  clientes  a  otros  y  llevarles  muestras  o  productos  en venta.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera específica",,,,,,,,,,
Código CNO-11:  5491,VENDEDORES A DOMICILIO,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,,X,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,X,
Columna cervical,,X,,,,Atención al público,,,X,
Columna dorsolumbar,,X,,,,Toma de decisiones,,X,,
Hombro,,X,,,,Atención/complejidad,,X,,
Codo,,X,,,,Apremio,,X,,
Mano,,X,,,,Dependencia,,X,,
Cadera,,X,,,,Visión,,,,
Rodilla,,X,,,,Agudeza visual,,,X,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,,X,,,,Audición,,,X,
Trabajo de precisión,X,,,,,Voz,,,X,
Sedestación,X,,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,X,,,
Estática,,X,,,,Profunda,,X,,
Dinámica,,,X,,,,,,,
Marcha por terreno irregular,,X,,,,,,,,
"Nota: en puestos de trabajo que precisen conducción, el campo visual será grado 3.",,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Exposición a sustancias sensibilizantes",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Manejo de vehículos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
- No constan",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  5492,PROMOTORES DE VENTA,,,,,,,,,
"GPR:
F; I; L","SECTOR DE ACTIVIDAD (CNAE):
?  46: Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas
?  47:   Comercio   al   por   menor,   excepto   de   vehículos   de   motor   y motocicletas",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Demostradores de producto en comercio",,"OCUPACIONES AFINES NO INCLUIDAS:
- 5491: Vendedores a domicilio
- 5220: Dependientes en tiendas/almacenes
- 4411: Empleados de información al usuario",,,,,,,,
"REFERENCIAS:
Cualificación  profesional  (CNCP):  actividades  de  venta:  RD  295/04,  BOE  09/03/04;    RD  109/08,  BOE 21/02/08; COM085_2
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los  promotores  de  venta  hacen  demostraciones  de  productos  en  locales  comerciales,  exposiciones  y hogares particulares.
Entre sus tareas se incluyen:
-  hacer   demostraciones   de   artículos   en   venta,   a   fin   de   informar   a   los   clientes   acerca   de   sus características y utilización, además de estimular el interés de compra;
-  responder a las preguntas que se les hagan y ofrecer asesoramiento sobre el uso de los productos;
-  vender productos o dirigir a los clientes al personal de ventas;
-  tomar pedidos y disponer lo necesario para el pago, entrega y recogida de los productos;
-  ofrecer muestras de productos y distribuir catálogos y material publicitario.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera específica",,,,,,,,,,
Código CNO-11:  5492,PROMOTORES DE VENTA,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,,X,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,X,
Columna cervical,,X,,,,Atención al público,,,X,
Columna dorsolumbar,,X,,,,Toma de decisiones,,X,,
Hombro,,X,,,,Atención/complejidad,,X,,
Codo,,X,,,,Apremio,,X,,
Mano,,X,,,,Dependencia,,X,,
Cadera,,X,,,,Visión,,,,
Rodilla,,X,,,,Agudeza visual,,X,,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,,X,,,,Audición,,,X,
Trabajo de precisión,X,,,,,Voz,,,X,
Sedestación,X,,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,X,,,
Estática,,,X,,,Profunda,,X,,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Exposición a sustancias sensibilizantes",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Manejo de vehículos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
- No constan",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  5493,"MODELOS DE MODA, ARTE Y PUBLICIDAD",,,,,,,,,
"GPR:
F; H; M","SECTOR DE ACTIVIDAD (CNAE):
?  47:   Comercio   al   por   menor,   excepto   de   vehículos   de   motor   y motocicletas",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Modelos de publicidad
-  Modelos artísticos
-  Modelos de moda",,"OCUPACIONES AFINES NO INCLUIDAS:
- 5492: Promotores de ventas
- 2935: Actores",,,,,,,,
"REFERENCIAS:
Cualificación profesional (CNCP): no existe
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los modelos de moda, arte y publicidad lucen y presentan prendas de vestir y accesorios, o actúan como modelos para sesiones de fotografía, cinematografía, video o publicidad o para fines de creación artística. Entre sus tareas se incluyen:
-  vestirse con ropas y accesorios de última moda, de la moda en boga o del estilo que desee el cliente;
-  caminar,   girando   y   efectuando   otros   movimientos,   para   hacer   resaltar   mejor   el   estilo   y   las características de las prendas de vestir, accesorios de moda y otras mercancías;
-  servir de modelo para escultores, pintores y otros artistas de artes visuales;
-  servir de modelo para fotografías destinadas a su publicación en revistas u otros medios publicitarios;
-  servir de modelo para anuncios en cine, televisión y video y para otras producciones.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera específica",,,,,,,,,,
Código CNO-11:  5493,"MODELOS DE MODA, ARTE Y PUBLICIDAD",,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,X,,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,X,
Columna cervical,,X,,,,Atención al público,,X,,
Columna dorsolumbar,,X,,,,Toma de decisiones,,X,,
Hombro,,X,,,,Atención/complejidad,,X,,
Codo,,X,,,,Apremio,,,X,
Mano,,X,,,,Dependencia,,X,,
Cadera,,X,,,,Visión,,,,
Rodilla,,X,,,,Agudeza visual,,X,,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,,X,,,,Audición,,X,,
Trabajo de precisión,X,,,,,Voz,X,,,
Sedestación,X,,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,X,,,
Estática,,X,,,,Profunda,,,X,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- No constan",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
- No constan",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  5499,VENDEDORES NO CLASIFICADOS BAJO OTROS EPÍGRAFES,,,,,,,,,
"GPR:
F; I; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  47:   Comercio   al   por   menor,   excepto   de   vehículos   de   motor   y motocicletas",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Dependientes de alquiler de coches",,"OCUPACIONES AFINES NO INCLUIDAS:
- No constan",,,,,,,,
"REFERENCIAS:
Cualificación  profesional  (CNCP):  actividades  de  venta:  RD  295/04,  BOE  09/03/04;  RD  109/08,  BOE 21/02/08; COM085_2
Permisos administrativos: no requiere certificación específica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Este  grupo  primario  abarca  los  vendedores  no  clasificados  en  ningún  otro  epígrafe  de  los  subgrupos principales 52, Vendedores en tiendas y almacenes y 54, Vendedores excepto en tiendas y almacenes.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera específica",,,,,,,,,,
Código CNO-11:  5499,VENDEDORES NO CLASIFICADOS BAJO OTROS EPÍGRAFES,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga física,X,,,,,Carga mental,,,,
Carga biomecánica,,,,,,Comunicación,,,X,
Columna cervical,,X,,,,Atención al público,,,X,
Columna dorsolumbar,,X,,,,Toma de decisiones,,X,,
Hombro,,X,,,,Atención/complejidad,,X,,
Codo,,X,,,,Apremio,,X,,
Mano,,X,,,,Dependencia,,X,,
Cadera,,X,,,,Visión,,,,
Rodilla,,X,,,,Agudeza visual,,,X,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audición,,,X,
Trabajo de precisión,X,,,,,Voz,,,X,
Sedestación,,X,,,,Sensibilidad,,,,
Bipedestación,,,,,,Superficial,X,,,
Estática,,X,,,,Profunda,,X,,
Dinámica,,X,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECÍFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Inhalación de polvo, humos, gases o vapores",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
- Manejo de vehículos
- Utilización de pantallas de visualización de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECÍFICAS DEL MEDIO LABORAL:
- No constan",,,,,,,,,,
|,,,,,,,,,,
Código CNO-11:  5500,CAJEROS Y TAQUILLEROS (EXCEPTO BANCOS),,,,,,,,,
